,type,address_1,address_2,open_hours,city,state,postal_code,latitude,longitude
5413,Pizza Hut,1801 Eastchase Pkwy,Suite #125,10:30 AM - 12:00 AM,Fort Worth,TX,76120,32.7639,-97.1781
5414,Pizza Hut Express,1989 Colonial Parkway,Fort Worth Zoo,,Fort Worth,TX,76110,32.7065,-97.3375
5415,Pizza Hut Express,2300 Green Oaks Blvd.,Ridgmar 13 #1114,,Fort Worth,TX,76116,32.723,-97.4483
5416,Pizza Hut,2400 W Berry St,,10:30 AM - 12:00 AM,Fort Worth,TX,76110,32.7065,-97.3375
5417,Pizza Hut,2485 Avondale Haslet Rd.,,11:00 AM - 10:00 PM,Fort Worth,TX,76101,32.7714,-97.2915
5418,Pizza Hut,2714 East Berry St.,,10:30 AM - 10:00 PM,Fort Worth,TX,76105,32.7233,-97.269
5419,Pizza Hut,2808 N Main St,,10:30 AM - 12:00 AM,Fort Worth,TX,76106,32.7968,-97.356
5420,Pizza Hut,4233 E. Lancaster,,10:30 AM - 10:00 PM,Fort Worth,TX,76103,32.747,-97.2604
5421,Pizza Hut,4624 W. Bailey Boswell Rd.,Suite 230,10:30 AM - 12:00 AM,Fort Worth,TX,76179,32.9074,-97.4257
5422,Pizza Hut,4640 Camp Bowie Blvd,,10:30 AM - 11:00 PM,Fort Worth,TX,76107,32.7392,-97.3852
5423,Pizza Hut,5400 Overton Ridge Blvd,,10:30 AM - 11:00 PM,Fort Worth,TX,76132,32.6711,-97.4056
5424,Pizza Hut,6310 Meadowbrook Dr.,Suite 108,10:30 AM - 11:00 PM,Fort Worth,TX,76112,32.7493,-97.2181
5425,Pizza Hut,6415 N. Beach Street,,10:30 AM - 12:00 AM,Fort Worth,TX,76137,32.8664,-97.2891
5426,Pizza Hut,6445 McCart Street,,10:30 AM - 11:00 PM,Fort Worth,TX,76133,32.6526,-97.3758
5427,Pizza Hut,7236 Blue Mound Rd.,#104,10:30 AM - 11:00 PM,Fort Worth,TX,76131,32.8632,-97.3377
5428,Pizza Hut Express,751 Alta Mere Drive,,,Fort Worth,TX,76116,32.723,-97.4483
5429,Pizza Hut,9124 Camp Bowie West,#350,10:30 AM - 11:00 PM,Fort Worth,TX,76116,32.723,-97.4483
5430,Pizza Hut Express,9228 Sage Meadow Trail,Cinemark @ Alliance Towne Center #1070,,Fort Worth,TX,76177,32.9448,-97.3124
5431,Pizza Hut,605 W. Hwy. 79,,10:30 AM - 10:00 PM,Franklin,TX,77856,31.0001,-96.5171
5432,Pizza Hut,1104 East Main,,11:00 AM - 10:00 PM,Fredericksburg,TX,78624,30.2817,-98.8799
5433,Pizza Hut,303B S Brazosport Blvd,,11:00 AM - 10:00 PM,Freeport,TX,77541,29.0357,-95.3379
5434,Pizza Hut,12207 State Hwy. 6,Suite F,11:00 AM - 11:00 PM,Fresno,TX,77545,29.5293,-95.4626
5435,Pizza Hut,108 W. Parkwood Ave.,,11:00 AM - 11:00 PM,Friendswood,TX,77546,29.5224,-95.1879
5436,Pizza Hut Express,702 Greenbriar Avenue,Friendswood High School,,Friendswood,TX,77546,29.5224,-95.1879
5437,Pizza Hut,11445 Dallas Pkwy.,Ste. 285,10:30 AM - 10:00 PM,Frisco,TX,75034,33.1499,-96.8241
5438,Pizza Hut,12244 FM 423,Suite 300,11:00 AM - 10:00 PM,Frisco,TX,75033,33.2559,-96.8853
5439,Pizza Hut Express,1601 Coit Road,Rockhill High School,,Frisco,TX,75035,33.1377,-96.7524
5440,Pizza Hut,2772 Stonebrook Parkway,Suite 300,11:00 AM - 10:00 PM,Frisco,TX,75034,33.1499,-96.8241
5441,Pizza Hut Express,3201 Preston Road,,,Frisco,TX,75034,33.1499,-96.8241
5442,Pizza Hut,7447 Hillcrest Dr.,,4:00 PM - 10:00 PM,Frisco,TX,75035,33.1377,-96.7524
5443,Pizza Hut,738 N Grand Ave.,,10:45 AM - 10:00 PM,Gainesville,TX,76240,33.6547,-97.1583
5444,Pizza Hut,4908C Seawall Blvd.,,11:00 AM - 11:00 PM,Galveston,TX,77551,29.2766,-94.8303
5445,Pizza Hut,1449 W Buckingham Rd,,10:00 AM - 11:00 PM,Garland,TX,75042,32.9185,-96.6775
5446,Pizza Hut,2218 W Kingsley Rd,,10:30 AM - 10:00 PM,Garland,TX,75041,32.8794,-96.6411
5447,Pizza Hut,3725 W Walnut St.,,10:00 AM - 11:00 PM,Garland,TX,75042,32.9185,-96.6775
5448,Pizza Hut,5335 Broadway Blvd.,#215,10:30 AM - 11:00 PM,Garland,TX,75043,32.8565,-96.5999
5449,Pizza Hut,6850 N Shiloh Rd,Suite I,10:30 AM - 11:00 PM,Garland,TX,75044,32.9522,-96.6654
5450,Pizza Hut,2509 S Hwy 36,,11:00 AM - 10:00 PM,Gatesville,TX,76528,31.4177,-97.833
5451,Pizza Hut Express,1021 W. University Avenue,,,Georgetown,TX,78626,30.633,-97.6707
5452,Pizza Hut,928 N Austin Ave,,11:00 AM - 10:00 PM,Georgetown,TX,78626,30.633,-97.6707
5453,Pizza Hut,1088 East Austin Street,,11:00 AM - 9:00 PM,Giddings,TX,78942,30.1777,-96.9332
5454,Pizza Hut,1413 N. Wood,,11:00 AM - 10:00 PM,Gilmer,TX,75644,32.7246,-94.9714
5455,Pizza Hut,1408 E Broadway Ave,,11:00 AM - 10:00 PM,Gladewater,TX,75647,32.5559,-94.932
5456,Pizza Hut,507 SW Big Bend Trail,Suite B (Hwy 67 Near High S,10:30 AM - 10:00 PM,Glen Rose,TX,76043,32.2298,-97.7629
5457,Pizza Hut,312 US Hwy 90A E,,11:00 AM - 10:30 PM,Gonzales,TX,78629,29.5086,-97.4495
5458,Pizza Hut,1805 State Hwy. 16 South,,10:30 AM - 10:00 PM,Graham,TX,76450,33.0993,-98.5832
5459,Pizza Hut,1014 S Morgan,,10:30 AM - 10:00 PM,Granbury,TX,76048,32.425,-97.7742
5460,Pizza Hut,3040 Camp Wisdom Rd.,#120,10:30 AM - 11:00 PM,Grand Prairie,TX,75052,32.6605,-97.0311
5461,Pizza Hut,3502 S Carrier Pkwy,Ste E,10:30 AM - 11:00 PM,Grand Prairie,TX,75052,32.6605,-97.0311
5462,Pizza Hut Express,5270 S State Hwy 360,,,Grand Prairie,TX,75052,32.6605,-97.0311
5463,Pizza Hut,950 S Carrier Parkway,Suite 160,10:30 AM - 11:00 PM,Grand Prairie,TX,75051,32.7115,-97.0069
5464,Pizza Hut Express,1101 Ira E. Woods Ave.,,,Grapevine,TX,76051,32.9328,-97.0808
5465,Pizza Hut,701 E Northwest Hwy,,11:00 AM - 10:00 PM,Grapevine,TX,76051,32.9328,-97.0808
5466,Pizza Hut Express,911 W State Highway 114,,,Grapevine,TX,76051,32.9328,-97.0808
5467,Pizza Hut,5303 Wesley Street,,11:00 AM - 10:00 PM,Greenville,TX,75402,33.1047,-96.0927
5468,Pizza Hut,408 South J.B. Riggs,,11:00 AM - 10:00 PM,Groesbeck,TX,76642,31.5357,-96.5234
5469,Pizza Hut,501 West Main,,11:00 AM - 10:00 PM,Gun Barrel City,TX,75156,32.2972,-96.1184
5470,Pizza Hut,1632 N. Texana,,11:00 AM - 10:00 PM,Hallettsville,TX,77964,29.4426,-96.9234
5471,Pizza Hut,3143 Denton Hwy,,10:30 AM - 12:00 AM,Haltom City,TX,76117,32.8087,-97.2709
5472,Pizza Hut,4125 E Belknap St,Suite 127,10:30 AM - 10:45 PM,Haltom City,TX,76111,32.7824,-97.3003
5473,Pizza Hut Express,201 E Central Texas Expy Ste 100,Harker Heights 16 #1033,,Harker Heights,TX,76548,31.0286,-97.6115
5474,Pizza Hut Express,201 E. Central Texas Expressway,Building 3,,Harker Heights,TX,76548,31.0286,-97.6115
5475,Pizza Hut,520 Pan American Dr,,11:00 AM - 10:00 PM,Harker Heights,TX,76548,31.0286,-97.6115
5476,Pizza Hut,1224 S Commerce St,,11:00 AM - 11:00 PM,Harlingen,TX,78550,26.1951,-97.689
5477,Pizza Hut,1802 W Tyler St,,11:00 AM - 11:00 PM,Harlingen,TX,78550,26.1951,-97.689
5478,Pizza Hut Express,401 S Expressway 83,Cinemark #195,,Harlingen,TX,78550,26.1951,-97.689
5479,Pizza Hut,920 Morgan Blvd,,11:00 AM - 11:00 PM,Harlingen,TX,78550,26.1951,-97.689
5480,Pizza Hut,1002 S Market St,,10:30 AM - 10:00 PM,Hearne,TX,77859,30.8669,-96.5843
5481,Pizza Hut,12730 Bandera Rd,,11:00 AM - 10:00 PM,Helotes,TX,78023,29.6321,-98.7542
5482,Pizza Hut,637 Hwy 290,,11:00 AM - 11:00 PM,Hempstead,TX,77445,30.092,-96.0716
5483,Pizza Hut,430 US Highway 79 S,,11:00 AM - 10:00 PM,Henderson,TX,75654,32.126,-94.7488
5484,Pizza Hut,1304 West First Street,,11:00 AM - 10:00 PM,Hereford,TX,79045,34.837,-102.405
5485,Pizza Hut,203 N. Hewitt Drive,,11:00 AM - 10:00 PM,Hewitt,TX,76643,31.4582,-97.1966
5486,Pizza Hut,303 I 35 Hwy NW,,10:30 AM - 10:00 PM,Hillsboro,TX,76645,32.0149,-97.1198
5487,Pizza Hut,23931 Nichols-Sawmill Rd.,Ste. E,11:00 AM - 11:00 PM,Hockley,TX,77447,30.0729,-95.8104
5488,Pizza Hut,801 19th St,,11:00 AM - 10:30 PM,Hondo,TX,78861,29.3475,-99.1414
5489,Pizza Hut,140 North Kenazo,Space F,11:00 AM - 11:00 PM,Horizon City,TX,79928,31.6631,-106.1401
5490,Pizza Hut,10555 Westheimer Rd,,11:00 AM - 11:00 PM,Houston,TX,77042,29.7404,-95.5589
5491,Pizza Hut Express,10801 Westheimer Road,,,Houston,TX,77042,29.7404,-95.5589
5492,Pizza Hut,10815 Veterans Memorial Dr.,#1300,10:00 AM - 11:00 PM,Houston,TX,77067,29.9547,-95.4522
5493,Pizza Hut,10886 Beechnut St,,11:00 AM - 11:00 PM,Houston,TX,77072,29.699,-95.5862
5494,Pizza Hut,10904 Scarsdale Blvd,,11:00 AM - 11:00 PM,Houston,TX,77089,29.594,-95.2218
5495,Pizza Hut,10998 I-45,,10:00 AM - 10:00 PM,Houston,TX,77037,29.8892,-95.3935
5496,Pizza Hut,11017A Chimney Rock Rd,,11:00 AM - 11:00 PM,Houston,TX,77096,29.6722,-95.4861
5497,Pizza Hut,12000 Bellaire Blvd.,#200,11:00 AM - 11:00 PM,Houston,TX,77072,29.699,-95.5862
5498,Pizza Hut,12120 Westheimer Rd,,11:00 AM - 11:00 PM,Houston,TX,77077,29.7477,-95.603
5499,Pizza Hut,1225 Westheimer Rd,,11:00 AM - 11:00 PM,Houston,TX,77006,29.7409,-95.3923
5500,Pizza Hut,1227 W 43rd St,,11:00 AM - 11:00 PM,Houston,TX,77018,29.8272,-95.4266
5501,Pizza Hut,12616 Jones Rd,,11:00 AM - 11:00 PM,Houston,TX,77070,29.9781,-95.5803
5502,Pizza Hut Express,12701 FM 1960 W,,,Houston,TX,77065,29.9319,-95.6106
5503,Pizza Hut,12775 Bissonet Street,,11:00 AM - 11:00 PM,Houston,TX,77099,29.6709,-95.5866
5504,Pizza Hut Express,12920 NW Freeway,Tinseltown Usa 290 #218,,Houston,TX,77040,29.8744,-95.5278
5505,Pizza Hut,13096 Veterans Memorial Dr.,Torrey Square Spg Ctr,10:00 AM - 11:00 PM,Houston,TX,77014,29.9796,-95.4625
5506,Pizza Hut,13176 W. Lake Houston Parkway,,11:00 AM - 11:00 PM,Houston,TX,77044,29.8635,-95.1976
5507,Pizza Hut Express,13250 Northwest Freeway.,,,Houston,TX,77040,29.8744,-95.5278
5508,Pizza Hut,13526 E. Tidwell,,11:00 AM - 11:00 PM,Houston,TX,77044,29.8635,-95.1976
5509,Pizza Hut,1454 Lockwood Dr,Space C,11:00 AM - 11:00 PM,Houston,TX,77020,29.7758,-95.3121
5510,Pizza Hut,15002 Ella Blvd.,#18,11:00 AM - 11:00 PM,Houston,TX,77090,30.0167,-95.447
5511,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 427,,Houston,TX,77002,29.7594,-95.3594
5512,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 433,,Houston,TX,77002,29.7594,-95.3594
5513,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 125,,Houston,TX,77002,29.7594,-95.3594
5514,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 120,,Houston,TX,77002,29.7594,-95.3594
5515,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 403,,Houston,TX,77002,29.7594,-95.3594
5516,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 408,,Houston,TX,77002,29.7594,-95.3594
5517,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 113,,Houston,TX,77002,29.7594,-95.3594
5518,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 107,,Houston,TX,77002,29.7594,-95.3594
5519,Pizza Hut Express,1510 Polk Street,Houston Toyota Stadium - 102,,Houston,TX,77002,29.7594,-95.3594
5520,Pizza Hut,15325 Wallisville Rd,,10:30 AM - 11:00 PM,Houston,TX,77049,29.8235,-95.1848
5521,Pizza Hut Express,1600 Holcombe Blvd.,The Rotary House International,,Houston,TX,77030,29.7041,-95.401
5522,Pizza Hut,16166 Rippling Water Dr.,,10:00 AM - 11:00 PM,Houston,TX,77084,29.844,-95.6623
5523,Pizza Hut,1702 W Loop N Freeway,Suite 1720A,11:00 AM - 11:00 PM,Houston,TX,77008,29.7991,-95.4118
5524,Pizza Hut,17254 State Highway 249,,11:00 AM - 11:00 PM,Houston,TX,77064,29.919,-95.5569
5525,Pizza Hut,17500 Northwest Freeway,,10:00 AM - 11:00 PM,Houston,TX,77040,29.8744,-95.5278
5526,Pizza Hut,18174 River Sage Drive,Suite # 115,10:00 AM - 11:00 PM,Houston,TX,77084,29.844,-95.6623
5527,Pizza Hut,1930 Fry Road,,10:00 AM - 11:00 PM,Houston,TX,77084,29.844,-95.6623
5528,Pizza Hut Express,19955 Katy Freeway,,,Houston,TX,77094,29.7705,-95.7107
5529,Pizza Hut,2018 Gessner Dr.,,11:00 AM - 11:00 PM,Houston,TX,77080,29.8159,-95.523
5530,Pizza Hut,2100 W Holcombe Blvd,,10:00 AM - 11:00 PM,Houston,TX,77030,29.7041,-95.401
5531,Pizza Hut Express,2121 Main St.,Greyhound Houston,,Houston,TX,77002,29.7594,-95.3594
5532,Pizza Hut,2323 Clear Lake City Blvd.,#110,11:00 AM - 11:00 PM,Houston,TX,77062,29.5721,-95.1303
5533,Pizza Hut Express,2580 Shearn Street,,,Houston,TX,77007,29.7736,-95.4034
5534,Pizza Hut Express,2700 Eldridge Parkway,,,Houston,TX,77082,29.7223,-95.6285
5535,Pizza Hut Express,310 Memorial City Mall,Cinemark Memorial City #382,,Houston,TX,77021,29.6954,-95.3562
5536,Pizza Hut,3320 Hwy 6 (Mission Bend),#B,11:00 AM - 11:00 PM,Houston,TX,77082,29.7223,-95.6285
5537,Pizza Hut,3620 Katy Freeway (At Heights Blvd).,,11:00 AM - 11:00 PM,Houston,TX,77007,29.7736,-95.4034
5538,Pizza Hut Express,3720 Old Spanish Trail,,,Houston,TX,77021,29.6954,-95.3562
5539,Pizza Hut,3929 Old Spanish Trail,Suite 175,10:30 AM - 10:00 PM,Houston,TX,77021,29.6954,-95.3562
5540,Pizza Hut,4001 Bellaire Blvd.,,11:00 AM - 11:00 PM,Houston,TX,77025,29.6889,-95.4341
5541,Pizza Hut,4001 Richmond Ave,Suite D,11:00 AM - 11:00 PM,Houston,TX,77027,29.7396,-95.446
5542,Pizza Hut,4062 Little York Rd,,10:00 AM - 11:00 PM,Houston,TX,77093,29.8617,-95.3403
5543,Pizza Hut,415 W Little York Rd A1,,10:00 AM - 11:00 PM,Houston,TX,77076,29.858,-95.3834
5544,Pizza Hut,4400 North Freeway,#D200,11:00 AM - 11:00 PM,Houston,TX,77022,29.8299,-95.3769
5545,Pizza Hut,4407 W. Fuqua Rd.,Suite H,11:00 AM - 11:00 PM,Houston,TX,77053,29.5962,-95.4587
5546,Pizza Hut,4835 Calhoun Road,,10:30 AM - 10:00 PM,Houston,TX,77004,29.7247,-95.3625
5547,Pizza Hut,5302 Chimney Rock Rd,,11:00 AM - 11:00 PM,Houston,TX,77081,29.7119,-95.4845
5548,Pizza Hut,5330 Antoine Dr.,,11:00 AM - 11:00 PM,Houston,TX,77091,29.8534,-95.4435
5549,Pizza Hut,5627 Aldine Bender Road,,10:00 AM - 9:00 PM,Houston,TX,77032,29.9368,-95.3299
5550,Pizza Hut,6415 San Felipe St.,,11:00 AM - 11:00 PM,Houston,TX,77057,29.7422,-95.4903
5551,Pizza Hut Express,6801 FM 1960 Road West,,,Houston,TX,77066,29.961,-95.4947
5552,Pizza Hut Express,6955 Highway 6 North,,,Houston,TX,77084,29.844,-95.6623
5553,Pizza Hut,6969 Gulf Freeway,Suite 380,10:30 AM - 11:00 PM,Houston,TX,77087,29.6876,-95.3011
5554,Pizza Hut,7076 Bissonnet St.,A-10,11:00 AM - 11:00 PM,Houston,TX,77074,29.6896,-95.5106
5555,Pizza Hut,710 S Wayside Dr,,10:30 AM - 11:00 PM,Houston,TX,77023,29.7242,-95.3178
5556,Pizza Hut,743 Dairy Ashford Road,,11:00 AM - 11:00 PM,Houston,TX,77079,29.7738,-95.598
5557,Pizza Hut,7652 Gessner Dr.,,10:00 AM - 11:00 PM,Houston,TX,77040,29.8744,-95.5278
5558,Pizza Hut,7815 Bellfort St,,10:30 AM - 11:00 PM,Houston,TX,77061,29.6652,-95.279
5559,Pizza Hut,7820 Long Point Rd,,11:00 AM - 11:00 PM,Houston,TX,77055,29.7971,-95.4958
5560,Pizza Hut,8057 Kirby Dr.,Suite B,11:00 AM - 11:00 PM,Houston,TX,77054,29.6852,-95.4017
5561,Pizza Hut,8090 Antoine Road,,10:00 AM - 10:00 PM,Houston,TX,77088,29.8817,-95.4539
5562,Pizza Hut,8400 W. Bellfort Ave,,11:00 AM - 11:00 PM,Houston,TX,77071,29.6518,-95.5176
5563,Pizza Hut Express,8500 Main Street,Target - T1336,,Houston,TX,77025,29.6889,-95.4341
5564,Pizza Hut,8501 S Sam Houston Pkwy E,Suite D120,10:30 AM - 11:00 PM,Houston,TX,77075,29.6223,-95.26
5565,Pizza Hut Express,8503 S. Sam Houston East Pkwy.,,,Houston,TX,77075,29.6223,-95.26
5566,Pizza Hut,8576 Highway 6 N,,10:00 AM - 11:00 PM,Houston,TX,77095,29.8941,-95.6481
5567,Pizza Hut Express,8605 Westheimer Rd,,,Houston,TX,77063,29.7348,-95.522
5568,Pizza Hut,8615 Tidwell Rd.,Suite B,11:00 AM - 10:30 PM,Houston,TX,77028,29.8297,-95.2879
5569,Pizza Hut,8880-D Bellaire Blvd.,,11:00 AM - 11:00 PM,Houston,TX,77036,29.6984,-95.5405
5570,Pizza Hut,8925 Clearwood St,,10:30 AM - 11:00 PM,Houston,TX,77075,29.6223,-95.26
5571,Pizza Hut,9 Uvalde Rd,Suite 11,10:30 AM - 10:00 PM,Houston,TX,77015,29.7853,-95.1852
5572,Pizza Hut,906 Saint Emanuel Street,,11:00 AM - 11:00 PM,Houston,TX,77003,29.7489,-95.3391
5573,Pizza Hut,9369 Richmond Ave,,11:00 AM - 11:00 PM,Houston,TX,77063,29.7348,-95.522
5574,Pizza Hut,941 Federal Rd,,10:30 AM - 11:00 PM,Houston,TX,77015,29.7853,-95.1852
5575,Pizza Hut,9441 Cullen Blvd.,,11:00 AM - 10:00 PM,Houston,TX,77033,29.6686,-95.3382
5576,Pizza Hut Express,984 Gessner Road,Target - T1435,,Houston,TX,77024,29.7696,-95.5201
5577,Pizza Hut,11747 FM 1960,#C-120,11:00 AM - 10:00 PM,Huffman,TX,77336,30.0565,-95.1051
5578,Pizza Hut,150 1st St,,11:00 AM - 11:00 PM,Humble,TX,77338,30.0041,-95.2825
5579,Pizza Hut,3103 FM 1960 Rd. W,Suite K,11:00 AM - 11:00 PM,Humble,TX,77338,30.0041,-95.2825
5580,Pizza Hut,4801 Wilson Rd.,#600,10:00 AM - 11:00 PM,Humble,TX,77396,29.9507,-95.2622
5581,Pizza Hut,6430 FM 1960 Rd. E,Suite 600,10:00 AM - 11:00 PM,Humble,TX,77346,30.0042,-95.1728
5582,Pizza Hut,235 I-45,Suite C,11:00 AM - 11:00 PM,Huntsville,TX,77340,30.6448,-95.5798
5583,Pizza Hut Express,259 Ih 45 South,,,Huntsville,TX,77340,30.6448,-95.5798
5584,Pizza Hut,4030 Sam Houston Ave.,Suite D,11:00 AM - 11:00 PM,Huntsville,TX,77340,30.6448,-95.5798
5585,Pizza Hut Express,1101 Melbourne Rd,Ste 6000,,Hurst,TX,76053,32.8211,-97.1756
5586,Pizza Hut Express,1400 Precinct Line Road,,,Hurst,TX,76053,32.8211,-97.1756
5587,Pizza Hut,712 W. Pipeline Rd.,,10:30 AM - 11:00 PM,Hurst,TX,76053,32.8211,-97.1756
5588,Pizza Hut,143 Exchange Boulevard,,11:00 AM - 10:00 PM,Hutto,TX,78634,30.5257,-97.5672
5589,Pizza Hut,2661 Hwy. 361,Suite A,11:00 AM - 11:00 PM,Ingleside,TX,78362,27.8682,-97.2069
5590,Pizza Hut,412 W Park,,10:30 AM - 10:00 PM,Iowa Park,TX,76367,33.9423,-98.6745
5591,Pizza Hut,1111 W. Airport Freeway,#117,10:30 AM - 12:00 AM,Irving,TX,75062,32.8479,-96.974
5592,Pizza Hut,2335 W Shady Grove Rd,,10:30 AM - 12:00 AM,Irving,TX,75060,32.8023,-96.9597
5593,Pizza Hut,3501 N. Belt Line Rd,,10:30 AM - 12:00 AM,Irving,TX,75062,32.8479,-96.974
5594,Pizza Hut,411 E Royal Lane,Suite # 150,10:30 AM - 11:00 PM,Irving,TX,75039,32.8697,-96.9389
5595,Pizza Hut,5479 N. Macarthur Drive,,10:30 AM - 11:00 PM,Irving,TX,75038,32.8653,-96.9905
5596,Pizza Hut,819 N Beltline Rd,,10:30 AM - 12:00 AM,Irving,TX,75061,32.8267,-96.9633
5597,Pizza Hut Express,11450 East Fwy,Tinseltown #256,,Jacinto City,TX,77029,29.763,-95.2567
5598,Pizza Hut,1608 S Jackson St.,,11:00 AM - 10:00 PM,Jacksonville,TX,75766,31.9618,-95.2703
5599,Pizza Hut,420 E. Gibson St.,Ste 300,11:00 AM - 11:00 PM,Jasper,TX,75951,30.8673,-93.9977
5600,Pizza Hut,790 FM 156,,11:00 AM - 10:00 PM,Justin,TX,76247,33.0734,-97.3093
5601,Pizza Hut Express,1030 W Grand Parkway North,Cinemark 19 #270,,Katy,TX,77449,29.8323,-95.736
5602,Pizza Hut,2001 Katy Mill Boulevard,,10:00 AM - 11:00 PM,Katy,TX,77494,29.7404,-95.8304
5603,Pizza Hut,22082 Westheimer Pkwy,,10:00 AM - 11:00 PM,Katy,TX,77450,29.745,-95.7326
5604,Pizza Hut Express,23710 Westheimer Parkway,,,Katy,TX,77494,29.7404,-95.8304
5605,Pizza Hut,2721 FM 1463 Road,Suite 110,10:00 AM - 11:00 PM,Katy,TX,77494,29.7404,-95.8304
5606,Pizza Hut,2922 Mason Rd,Suite 110,10:00 AM - 11:00 PM,Katy,TX,77449,29.8323,-95.736
5607,Pizza Hut,5444 N Fry Road,Suite A,10:00 AM - 11:00 PM,Katy,TX,77449,29.8323,-95.736
5608,Pizza Hut,803 S. Mason Rd.,#460,10:00 AM - 11:00 PM,Katy,TX,77450,29.745,-95.7326
5609,Pizza Hut,2250 S Washington St,,11:00 AM - 10:00 PM,Kaufman,TX,75142,32.546,-96.2852
5610,Pizza Hut,1004 Keller Pkwy.,#116,10:30 AM - 11:00 PM,Keller,TX,76248,32.9276,-97.2489
5611,Pizza Hut,10736 N. Beach St.,,10:30 AM - 11:00 PM,Keller,TX,76248,32.9276,-97.2489
5612,Pizza Hut,12584 N Beach St,Suite 134,10:30 AM - 11:00 PM,Keller,TX,76244,32.931,-97.2843
5613,Pizza Hut,106 N. Sunset Strip,,11:00 AM - 10:30 PM,Kenedy,TX,78119,28.8046,-97.8456
5614,Pizza Hut,225 E Jim Sharp Blvd,,10:30 AM - 11:00 PM,Kermit,TX,79745,31.855,-103.0913
5615,Pizza Hut,999 Junction Hwy,,11:00 AM - 11:00 PM,Kerrville,TX,78028,30.0416,-99.1408
5616,Pizza Hut,1213 1/2 N Kilgore St,,11:00 AM - 10:00 PM,Kilgore,TX,75662,32.3836,-94.8653
5617,Pizza Hut,2503 E Rancier Ave,,11:00 AM - 10:00 PM,Killeen,TX,76543,31.1172,-97.6651
5618,Pizza Hut,3905 S Clear Creek Road,Ste 105,11:00 AM - 10:00 PM,Killeen,TX,76549,31.0065,-97.841
5619,Pizza Hut,4803 Trimmier Road,Suite A,11:00 AM - 10:00 PM,Killeen,TX,76542,31.0376,-97.6809
5620,Pizza Hut Express,1050 W. Santa Gertrudis Avenue,Texas A & M,,Kingsville,TX,78363,27.4229,-97.8407
5621,Pizza Hut,1330 14th St,,11:00 AM - 11:00 PM,Kingsville,TX,78363,27.4229,-97.8407
5622,Pizza Hut,3050 Northpark Dr,,11:00 AM - 11:00 PM,Kingwood,TX,77339,30.0569,-95.1835
5623,Pizza Hut,720A Kingwood Drive,,11:00 AM - 11:00 PM,Kingwood,TX,77339,30.0569,-95.1835
5624,Pizza Hut,900 E McCart St,Suite 700,10:30 AM - 11:00 PM,Krum,TX,76249,33.2734,-97.2675
5625,Pizza Hut,4650 Farm To Market 1626,#100,11:00 AM - 10:00 PM,Kyle,TX,78640,29.9966,-97.8335
5626,Pizza Hut Express,5188 Kyle Center Drive,,,Kyle,TX,78640,29.9966,-97.8335
5627,Pizza Hut,2230 Bus. Hwy 71 West,,11:00 AM - 9:00 PM,La Grange,TX,78945,29.904,-96.886
5628,Pizza Hut,3010 FM 1764,,11:00 AM - 11:00 PM,La Marque,TX,77568,29.3676,-94.9742
5629,Pizza Hut,804 N. Lynn Ave.,,11:00 AM - 11:00 PM,La Mesa,TX,79331,32.7367,-101.9569
5630,Pizza Hut,1307 West Fairmont Pkwy.,,11:00 AM - 11:00 PM,La Porte,TX,77571,29.6884,-95.0513
5631,Pizza Hut,14414 US Highway 87 W,Ste 009I,11:00 AM - 10:30 PM,La Vernia,TX,78121,29.3509,-98.113
5632,Pizza Hut,120 Circle Way St,,11:00 AM - 11:00 PM,Lake Jackson,TX,77566,29.0393,-95.4401
5633,Pizza Hut,6504 Lake Worth Blvd,,10:30 AM - 11:00 PM,Lake Worth,TX,76135,32.8248,-97.4519
5634,Pizza Hut Express,6604 Lake Worth Blvd.,,,Lake Worth,TX,76135,32.8248,-97.4519
5635,Pizza Hut,1602 S Key,,11:00 AM - 10:00 PM,Lampasas,TX,76550,31.068,-98.1834
5636,Pizza Hut,1450 W. Pleasant Run,#102,10:30 AM - 10:00 PM,Lancaster,TX,75146,32.5914,-96.7728
5637,Pizza Hut,1519 Guadalupe St,,11:00 AM - 11:00 PM,Laredo,TX,78040,27.5155,-99.4986
5638,Pizza Hut,2106 Santa Ursula Ave,,11:00 AM - 11:00 PM,Laredo,TX,78040,27.5155,-99.4986
5639,Pizza Hut,2119 Pine,,11:00 AM - 11:00 PM,Laredo,TX,78046,27.4047,-99.4743
5640,Pizza Hut,2329 Jacaman Road,#13,11:00 AM - 11:00 PM,Laredo,TX,78041,27.5569,-99.4907
5641,Pizza Hut,2619 E Saunders St,,11:00 AM - 11:00 PM,Laredo,TX,78041,27.5569,-99.4907
5642,Pizza Hut,4821 San Bernardo Ave,,11:00 AM - 11:00 PM,Laredo,TX,78041,27.5569,-99.4907
5643,Pizza Hut Express,5300 San Dario Ave Suite 2206,Cinemark Mall Del Norte #385,,Laredo,TX,78041,27.5569,-99.4907
